  2.0487e+01   3.3987e-05   1.2846e-05   7.6978e-06   3.5226e-06   2.3773e-06   1.7979e-06   7.6368e-04
  2.1158e+01   2.4481e-05   1.0948e-05   7.8583e-06   3.3169e-06   2.6117e-06   1.9298e-06   7.1906e-04
  2.1848e+01   2.9702e-05   1.2126e-05   8.0984e-06   3.1247e-06   2.8917e-06   2.0819e-06   6.7738e-04
  2.2524e+01   2.4956e-05   1.1160e-05   8.4165e-06   2.9533e-06   3.2132e-06   2.2499e-06   6.4019e-04
  2.3220e+01   5.0740e-06   5.0740e-06   8.8430e-06   2.7922e-06   3.6048e-06   2.4461e-06   6.0525e-04
  2.3896e+01   1.5506e-05   8.9525e-06   9.3711e-06   2.6489e-06   4.0590e-06   2.6631e-06   5.7419e-04
  2.4592e+01   3.7069e-05   1.4011e-05   1.0057e-05   2.5136e-06   4.6238e-06   2.9193e-06   5.4485e-04
  2.5288e+01   1.0908e-05   7.7132e-06   1.0921e-05   2.3894e-06   5.3163e-06   3.2156e-06   5.1790e-04
  2.5968e+01   1.1177e-05   7.9030e-06   1.1985e-05   2.2775e-06   6.1559e-06   3.5520e-06   4.9365e-04
  2.6659e+01   2.8652e-05   1.2813e-05   1.3356e-05   2.1725e-06   7.2311e-06   3.9524e-06   4.7088e-04
  2.7349e+01   2.3290e-05   1.1645e-05   1.5113e-05   2.0756e-06   8.6127e-06   4.4251e-06   4.4986e-04
  2.8037e+01   1.7745e-05   1.0245e-05   1.7399e-05   1.9860e-06   1.0426e-05   4.9877e-06   4.3043e-04
  2.8841e+01   4.2769e-05   1.4256e-05   2.1063e-05   1.8893e-06   1.3379e-05   5.7943e-06   4.0948e-04
  2.9425e+01   3.3024e-05   1.2482e-05   2.4747e-05   1.8241e-06   1.6412e-05   6.5108e-06   3.9533e-04
  3.0105e+01   7.6418e-05   1.9105e-05   3.0848e-05   1.7529e-06   2.1568e-05   7.5271e-06   3.7990e-04
  3.0783e+01   5.2556e-05   1.5846e-05   4.0457e-05   1.6866e-06   2.9972e-05   8.7977e-06   3.6553e-04
  3.1477e+01   1.0148e-04   2.2144e-05   5.7503e-05   1.6232e-06   4.5417e-05   1.0462e-05   3.5179e-04
  3.2163e+01   9.1933e-05   2.1091e-05   8.7489e-05   1.5646e-06   7.3308e-05   1.2616e-05   3.3908e-04
  3.2863e+01   1.1203e-04   2.3360e-05   1.3736e-04   1.5086e-06   1.2028e-04   1.5573e-05   3.2694e-04
  3.3541e+01   2.1840e-04   3.2558e-05   2.0073e-04   1.4578e-06   1.7972e-04   1.9554e-05   3.1592e-04
  3.4226e+01   3.2281e-04   3.9735e-05   2.5483e-04   1.4095e-06   2.2795e-04   2.5468e-05   3.0545e-04
  3.4919e+01   3.1529e-04   3.9412e-05   2.6179e-04   1.3635e-06   2.2502e-04   3.5404e-05   2.9549e-04
  3.5595e+01   2.9512e-04   3.8100e-05   2.3018e-04   1.3214e-06   1.7468e-04   5.4181e-05   2.8635e-04
  3.6286e+01   1.8227e-04   2.9964e-05   2.1055e-04   1.2807e-06   1.1475e-04   9.4518e-05   2.7755e-04
  3.6972e+01   2.0317e-04   3.1730e-05   2.4422e-04   1.2427e-06   7.0426e-05   1.7255e-04   2.6930e-04
  3.7656e+01   2.5884e-04   3.5894e-05   3.3947e-04   1.2069e-06   4.3860e-05   2.9440e-04   2.6155e-04
  3.8351e+01   2.6427e-04   3.6648e-05   4.5419e-04   1.1726e-06   2.9110e-05   4.2391e-04   2.5410e-04
  3.9031e+01   2.7306e-04   3.7866e-05   4.7056e-04   1.1408e-06   2.1044e-05   4.4837e-04   2.4722e-04
  3.9731e+01   2.6837e-04   3.7579e-05   3.5466e-04   1.1099e-06   1.5957e-05   3.3759e-04   2.4051e-04
  4.0407e+01   2.5506e-04   3.6437e-05   2.2149e-04   1.0816e-06   1.2663e-05   2.0775e-04   2.3438e-04
  4.1094e+01   1.0825e-04   2.3622e-05   1.2607e-04   1.0544e-06   1.0271e-05   1.1474e-04   2.2848e-04
  4.1772e+01   6.7108e-05   1.8612e-05   7.4165e-05   1.0289e-06   8.5187e-06   6.4617e-05   2.2295e-04
  4.2460e+01   9.7256e-05   2.2312e-05   4.8331e-05   1.0043e-06   7.1622e-06   4.0164e-05   2.1763e-04
  4.3153e+01   8.5700e-05   2.0785e-05   3.5132e-05   9.8084e-07   6.0990e-06   2.8053e-05   2.1254e-04
  4.3850e+01   4.5563e-05   1.5188e-05   2.7319e-05   9.5843e-07   5.2522e-06   2.1108e-05   2.0769e-04
  4.4530e+01   4.6481e-05   1.5494e-05   2.2175e-05   9.3767e-07   4.5859e-06   1.6652e-05   2.0319e-04
  4.5211e+01   3.6077e-05   1.3636e-05   1.8432e-05   9.1789e-07   4.0388e-06   1.3475e-05   1.9890e-04
  4.5901e+01   3.5847e-05   1.3549e-05   1.5575e-05   8.9883e-07   3.5794e-06   1.1097e-05   1.9477e-04
  4.6574e+01   1.5175e-05   8.7614e-06   1.3419e-05   8.8114e-07   3.2037e-06   9.3341e-06   1.9093e-04
  4.7278e+01   3.0347e-05   1.2389e-05   1.1638e-05   8.6354e-07   2.8714e-06   7.9034e-06   1.8712e-04
  4.7967e+01   2.0209e-05   1.0104e-05   1.0241e-05   8.4715e-07   2.5947e-06   6.7997e-06   1.8357e-04
  4.8658e+01   2.5068e-05   1.1211e-05   9.0980e-06   8.3150e-07   2.3562e-06   5.9104e-06   1.8018e-04
  4.9344e+01   5.0012e-06   5.0012e-06   8.1583e-06   8.1671e-07   2.1512e-06   5.1904e-06   1.7697e-04
  5.0033e+01   2.9677e-05   1.2115e-05   7.3674e-06   8.0256e-07   1.9717e-06   4.5931e-06   1.7390e-04
  5.0697e+01   1.4805e-05   8.5476e-06   6.7203e-06   7.8956e-07   1.8198e-06   4.1109e-06   1.7109e-04
  5.1383e+01   2.9613e-05   1.2089e-05   6.1472e-06   7.7676e-07   1.6812e-06   3.6893e-06   1.6831e-04
  5.2065e+01   1.4891e-05   8.5975e-06   5.6559e-06   7.6463e-07   1.5590e-06   3.3323e-06   1.6568e-04
  5.2768e+01   4.9814e-06   4.9814e-06   5.2167e-06   7.5272e-07   1.4471e-06   3.0169e-06   1.6310e-04
  5.3449e+01   2.4803e-05   1.1092e-05   4.8450e-06   7.4174e-07   1.3502e-06   2.7531e-06   1.6072e-04
  5.4120e+01   1.9979e-05   9.9895e-06   4.5223e-06   7.3143e-07   1.2644e-06   2.5264e-06   1.5849e-04
  5.4819e+01   3.0422e-05   1.2420e-05   4.2247e-06   7.2120e-07   1.1839e-06   2.3196e-06   1.5627e-04
